embedding1,embedding2,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,0.3562091503267974,0.5531914893617021,0.5957446808510638,0.44841269841269843,0.39194139194139194,small,factuality
gpt_sage,alexa_resgatedconv,0.45869271841811887,0.6170212765957447,0.5531914893617021,0.4843304843304843,0.45787545787545786,small,factuality
gpt_sage,alexa_graphconv,0.4236049991198732,0.6595744680851063,0.5319148936170213,0.4565527065527066,0.4102564102564103,small,factuality
gpt_sage,onsite_sage,0.49064783847392546,0.8,0.5111111111111111,0.5812865497076023,0.5088522588522588,small,factuality
gpt_sage,onsite_graphconv,0.3394179894179894,0.8,0.4,0.35902255639097747,0.3452380952380952,small,factuality
gpt_sage,articles,0.64,0.2978723404255319,0.723404255319149,0.6476495726495727,0.6758241758241758,small,factuality
gpt_sage,wiki,0.40112781954887217,0.6170212765957447,0.44680851063829785,0.4603174603174603,0.4047619047619047,small,factuality
gpt_graphconv,alexa_resgatedconv,0.39079690752304486,0.6170212765957447,0.5319148936170213,0.4195286195286195,0.4120879120879121,small,factuality
gpt_graphconv,alexa_graphconv,0.45,0.5106382978723404,0.6170212765957447,0.543859649122807,0.45054945054945056,small,factuality
gpt_graphconv,onsite_sage,0.350140056022409,0.5333333333333333,0.6222222222222222,0.5396825396825397,0.3888888888888889,small,factuality
gpt_graphconv,onsite_graphconv,0.1212121212121212,0.7777777777777778,0.2222222222222222,0.07751937984496124,0.2777777777777778,small,factuality
gpt_graphconv,articles,0.572790346907994,0.3191489361702128,0.7021276595744681,0.6595441595441596,0.6886446886446885,small,factuality
gpt_graphconv,wiki,0.4299253881831015,0.40425531914893614,0.6382978723404256,0.40286738351254475,0.4615384615384615,small,factuality
alexa_resgatedconv,alexa_graphconv,0.5077806354402099,0.6170212765957447,0.5531914893617021,0.5497076023391813,0.5860805860805861,small,factuality
alexa_resgatedconv,onsite_sage,0.5900226757369614,0.5777777777777777,0.6222222222222222,0.615424430641822,0.6227106227106227,small,factuality
alexa_resgatedconv,onsite_graphconv,0.4138102334823646,0.4444444444444444,0.6444444444444445,0.3952380952380952,0.4465811965811966,small,factuality
alexa_resgatedconv,articles,0.6855773420479303,0.23404255319148937,0.7659574468085106,0.6836363636363636,0.7124542124542126,small,factuality
alexa_resgatedconv,wiki,0.43118184497494844,0.7659574468085106,0.44680851063829785,0.4966977466977467,0.4981684981684982,small,factuality
alexa_graphconv,onsite_sage,0.34950120399036805,1.0222222222222221,0.35555555555555557,0.45061728395061723,0.423992673992674,small,factuality
alexa_graphconv,onsite_graphconv,0.3847953216374269,0.6,0.5777777777777777,0.40616246498599445,0.39316239316239315,small,factuality
alexa_graphconv,articles,0.6253196930946291,0.2765957446808511,0.723404255319149,0.6333903133903134,0.6648351648351648,small,factuality
alexa_graphconv,wiki,0.3807965084560829,0.48936170212765956,0.5319148936170213,0.3739682539682539,0.4194139194139194,small,factuality
onsite_sage,onsite_graphconv,0.18013468013468015,1.288888888888889,0.2,0.17417417417417416,0.3888888888888889,small,factuality
onsite_sage,articles,0.5287792536369387,0.24444444444444444,0.7555555555555555,0.495438596491228,0.5854700854700855,small,factuality
onsite_sage,wiki,0.4212121212121212,0.4444444444444444,0.6222222222222222,0.3872126436781609,0.46367521367521364,small,factuality
onsite_graphconv,articles,0.7219251336898397,0.2222222222222222,0.8,0.7200000000000001,0.7402319902319903,small,factuality
onsite_graphconv,wiki,0.3024897807506503,0.5555555555555556,0.6,0.5348837209302325,0.3611111111111111,small,factuality
articles,wiki,0.5288888888888889,0.2553191489361702,0.7446808510638298,0.5012626262626263,0.5805860805860806,small,factuality
gpt_sage,gpt_graphconv,0.2804694201602453,0.36904761904761907,0.6825396825396826,0.2709203296703297,0.2928414786967418,large,factuality
gpt_sage,alexa_resgatedconv,0.22597114317425082,0.5,0.575,0.3878205128205128,0.23944710260499735,large,factuality
gpt_sage,alexa_graphconv,0.16200618344211612,0.6583333333333333,0.4,0.22980769230769232,0.22360446570972886,large,factuality
gpt_sage,onsite_sage,0.21603266709649693,0.6607929515418502,0.4713656387665198,0.22066536513296747,0.22129993294376854,large,factuality
gpt_sage,onsite_graphconv,0.19949686203595363,0.6696035242290749,0.5154185022026432,0.2951760851760852,0.23764888079956573,large,factuality
