embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,0.45,0.5106382978723404,0.5531914893617021,0.5281045751633987,0.4358974358974359,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,0.46006624953993375,0.5106382978723404,0.5957446808510638,0.4758064516129032,0.4597069597069597,small,factuality
gpt_sage,gpt_graphconv,onsite_sage,0.3333333333333333,0.7111111111111111,0.4666666666666667,0.3709150326797386,0.3339438339438339,small,factuality
gpt_sage,gpt_graphconv,onsite_graphconv,0.41005291005291006,0.5333333333333333,0.6222222222222222,0.4155405405405405,0.4337606837606838,small,factuality
gpt_sage,gpt_graphconv,articles,0.684357881923311,0.19148936170212766,0.8085106382978723,0.746550472040668,0.6776556776556776,small,factuality
gpt_sage,gpt_graphconv,wiki,0.44698799059853833,0.48936170212765956,0.574468085106383,0.44761904761904764,0.4468864468864469,small,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,0.5193602693602694,0.44680851063829785,0.6170212765957447,0.5538461538461538,0.5073260073260073,small,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,0.3567251461988304,0.5333333333333333,0.5555555555555556,0.33691756272401435,0.3803418803418803,small,factuality
gpt_sage,alexa_resgatedconv,onsite_graphconv,0.3961988304093567,0.4888888888888889,0.6,0.37544802867383514,0.42094017094017094,small,factuality
gpt_sage,alexa_resgatedconv,articles,0.5711175616835994,0.2978723404255319,0.7021276595744681,0.5740740740740741,0.5695970695970697,small,factuality
gpt_sage,alexa_resgatedconv,wiki,0.4338624338624339,0.40425531914893614,0.6382978723404256,0.4205128205128205,0.45054945054945056,small,factuality
gpt_sage,alexa_graphconv,onsite_sage,0.41526374859708204,0.5111111111111111,0.6,0.38544061302682,0.45085470085470086,small,factuality
gpt_sage,alexa_graphconv,onsite_graphconv,0.41228070175438597,0.5333333333333333,0.6,0.3924731182795698,0.4358974358974359,small,factuality
gpt_sage,alexa_graphconv,articles,0.6367506482449011,0.23404255319148937,0.7659574468085106,0.6642857142857143,0.63003663003663,small,factuality
gpt_sage,alexa_graphconv,wiki,0.39936894297949066,0.5319148936170213,0.5531914893617021,0.4000000000000001,0.39926739926739924,small,factuality
gpt_sage,onsite_sage,onsite_graphconv,0.38143910500889905,0.6888888888888889,0.4888888888888889,0.4151189312479635,0.3766788766788767,small,factuality
gpt_sage,onsite_sage,articles,0.5553952220618887,0.3111111111111111,0.7111111111111111,0.5595238095238095,0.5546398046398046,small,factuality
gpt_sage,onsite_sage,wiki,0.45057720057720063,0.4444444444444444,0.6222222222222222,0.45555555555555555,0.4536019536019536,small,factuality
gpt_sage,onsite_graphconv,articles,0.5155385270327799,0.24444444444444444,0.7555555555555555,0.4740896358543418,0.5705128205128206,small,factuality
gpt_sage,onsite_graphconv,wiki,0.47934312064746853,0.4222222222222222,0.6444444444444445,0.4904040404040404,0.4813797313797314,small,factuality
gpt_sage,articles,wiki,0.569964393863765,0.3191489361702128,0.7021276595744681,0.571021571021571,0.5695970695970697,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.4027245636441039,0.5319148936170213,0.5319148936170213,0.4775641025641026,0.39926739926739924,small,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,0.4444444444444445,0.4666666666666667,0.5777777777777777,0.5158730158730158,0.44291819291819295,small,factuality
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.34017094017094013,0.5777777777777777,0.4666666666666667,0.373015873015873,0.3339438339438339,small,factuality
gpt_graphconv,alexa_resgatedconv,articles,0.569964393863765,0.3191489361702128,0.7021276595744681,0.571021571021571,0.5695970695970697,small,factuality
gpt_graphconv,alexa_resgatedconv,wiki,0.36330854180752764,0.574468085106383,0.5106382978723404,0.3644444444444444,0.3626373626373626,small,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,0.3455882352941176,0.5777777777777777,0.4888888888888889,0.3333333333333333,0.3867521367521367,small,factuality
gpt_graphconv,alexa_graphconv,onsite_graphconv,0.3725782414307004,0.4888888888888889,0.6,0.3523809523809524,0.40598290598290593,small,factuality
gpt_graphconv,alexa_graphconv,articles,0.584045584045584,0.2765957446808511,0.723404255319149,0.5882173382173382,0.5824175824175825,small,factuality
gpt_graphconv,alexa_graphconv,wiki,0.38271604938271614,0.5319148936170213,0.5531914893617021,0.3782051282051282,0.3882783882783883,small,factuality
gpt_graphconv,onsite_sage,onsite_graphconv,0.32449494949494945,0.6666666666666666,0.5111111111111111,0.35585585585585583,0.34462759462759457,small,factuality
gpt_graphconv,onsite_sage,articles,0.49514991181657847,0.28888888888888886,0.7333333333333333,0.45555555555555555,0.5427350427350427,small,factuality
gpt_graphconv,onsite_sage,wiki,0.42810457516339867,0.4888888888888889,0.6,0.41250000000000003,0.45085470085470086,small,factuality
gpt_graphconv,onsite_graphconv,articles,0.49514991181657847,0.28888888888888886,0.7333333333333333,0.45555555555555555,0.5427350427350427,small,factuality
gpt_graphconv,onsite_graphconv,wiki,0.43081761006289304,0.4444444444444444,0.6222222222222222,0.40509259259259256,0.46367521367521364,small,factuality
gpt_graphconv,articles,wiki,0.5618467553951425,0.2765957446808511,0.723404255319149,0.5674962292609352,0.5695970695970697,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,0.33829611248966085,0.5111111111111111,0.5111111111111111,0.31848852901484476,0.3696581196581197,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.3917624521072797,0.4888888888888889,0.6,0.3680555555555556,0.42094017094017094,small,factuality
alexa_resgatedconv,alexa_graphconv,articles,0.5233785822021116,0.2553191489361702,0.7446808510638298,0.49102564102564106,0.5695970695970697,small,factuality
alexa_resgatedconv,alexa_graphconv,wiki,0.43298139768728,0.5106382978723404,0.5531914893617021,0.43388888888888894,0.434065934065934,small,factuality
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.3934688499905891,0.6,0.4888888888888889,0.42727272727272725,0.38156288156288154,small,factuality
alexa_resgatedconv,onsite_sage,articles,0.5462962962962963,0.3111111111111111,0.6888888888888889,0.5579365079365078,0.5418192918192918,small,factuality
alexa_resgatedconv,onsite_sage,wiki,0.44135802469135804,0.5333333333333333,0.5777777777777777,0.4436507936507937,0.44291819291819295,small,factuality
alexa_resgatedconv,onsite_graphconv,articles,0.6132478632478633,0.2222222222222222,0.7777777777777778,0.8262108262108262,0.6330891330891332,small,factuality
alexa_resgatedconv,onsite_graphconv,wiki,0.46638714185883995,0.4666666666666667,0.6,0.49135802469135803,0.47069597069597063,small,factuality
alexa_resgatedconv,articles,wiki,0.5693404634581106,0.2765957446808511,0.723404255319149,0.5932163742690059,0.5805860805860806,small,factuality
alexa_graphconv,onsite_sage,onsite_graphconv,0.2877492877492877,0.7555555555555555,0.4222222222222222,0.2738095238095238,0.3034188034188034,small,factuality
alexa_graphconv,onsite_sage,articles,0.4867724867724868,0.3111111111111111,0.7111111111111111,0.4523809523809524,0.5299145299145299,small,factuality
