embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,alexa_resgatedconv,articles,0.8238325281803541,0.2553191489361702,0.8297872340425532,0.8596491228070176,0.8196778711484595,small,bias
gpt_graphconv,alexa_resgatedconv,wiki,0.6156862745098038,0.5106382978723404,0.6595744680851063,0.7485507246376812,0.6589635854341737,small,bias
gpt_graphconv,alexa_graphconv,onsite_sage,0.49952861952861954,0.4888888888888889,0.5555555555555556,0.6199494949494949,0.5280112044817927,small,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,0.5565239358342806,0.5555555555555556,0.5555555555555556,0.5629629629629629,0.5532212885154062,small,bias
gpt_graphconv,alexa_graphconv,articles,0.8510783510783511,0.23404255319148937,0.851063829787234,0.8839285714285715,0.8447128851540616,small,bias
gpt_graphconv,alexa_graphconv,wiki,0.5771062271062272,0.5957446808510638,0.574468085106383,0.6263227513227513,0.5807072829131652,small,bias
gpt_graphconv,onsite_sage,onsite_graphconv,0.2949275362318841,0.7555555555555555,0.3333333333333333,0.3260536398467433,0.31512605042016806,small,bias
gpt_graphconv,onsite_sage,articles,0.9316067074687764,0.1111111111111111,0.9333333333333333,0.9317460317460317,0.9327731092436974,small,bias
gpt_graphconv,onsite_sage,wiki,0.646927146927147,0.5333333333333333,0.6444444444444445,0.6919191919191919,0.6484593837535014,small,bias
gpt_graphconv,onsite_graphconv,articles,0.8422517394054395,0.24444444444444444,0.8444444444444444,0.8696969696969696,0.84593837535014,small,bias
gpt_graphconv,onsite_graphconv,wiki,0.6381306865177833,0.4666666666666667,0.6666666666666666,0.7011289364230541,0.6512605042016807,small,bias
gpt_graphconv,articles,wiki,0.8290648419680678,0.23404255319148937,0.8297872340425532,0.8322829131652661,0.8340336134453782,small,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,0.5541125541125541,0.6444444444444445,0.5777777777777777,0.5753968253968255,0.5686274509803922,small,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.47089947089947093,0.7333333333333333,0.5111111111111111,0.4759199134199134,0.5014005602240896,small,bias
alexa_resgatedconv,alexa_graphconv,articles,0.9174162257495592,0.10638297872340426,0.9148936170212766,0.9212962962962963,0.9149159663865546,small,bias
alexa_resgatedconv,alexa_graphconv,wiki,0.6725580299281253,0.44680851063829785,0.7021276595744681,0.7301587301587302,0.6964285714285715,small,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.5204557091653866,0.6444444444444445,0.5333333333333333,0.5272331154684097,0.5252100840336135,small,bias
alexa_resgatedconv,onsite_sage,articles,0.8306595365418895,0.26666666666666666,0.8444444444444444,0.8803921568627451,0.8375350140056023,small,bias
alexa_resgatedconv,onsite_sage,wiki,0.6439814814814815,0.4444444444444444,0.6888888888888889,0.7689210950080515,0.6708683473389355,small,bias
alexa_resgatedconv,onsite_graphconv,articles,0.8422517394054395,0.24444444444444444,0.8444444444444444,0.8696969696969696,0.84593837535014,small,bias
alexa_resgatedconv,onsite_graphconv,wiki,0.7196581196581197,0.35555555555555557,0.7333333333333333,0.7485507246376812,0.7184873949579832,small,bias
alexa_resgatedconv,articles,wiki,0.8741414141414142,0.19148936170212766,0.8723404255319149,0.8958333333333334,0.8685224089635853,small,bias
alexa_graphconv,onsite_sage,onsite_graphconv,0.4051282051282051,0.5333333333333333,0.5111111111111111,0.3737373737373737,0.484593837535014,small,bias
alexa_graphconv,onsite_sage,articles,0.9319998997418352,0.1111111111111111,0.9333333333333333,0.9411764705882352,0.9327731092436974,small,bias
alexa_graphconv,onsite_sage,wiki,0.6945315221177291,0.4222222222222222,0.6888888888888889,0.7844444444444445,0.6960784313725489,small,bias
alexa_graphconv,onsite_graphconv,articles,0.8365011394085092,0.26666666666666666,0.8444444444444444,0.8368024132730015,0.8375350140056023,small,bias
alexa_graphconv,onsite_graphconv,wiki,0.423983423983424,0.6666666666666666,0.4888888888888889,0.6512280701754386,0.5196078431372549,small,bias
alexa_graphconv,articles,wiki,0.8270577629845364,0.2765957446808511,0.8297872340425532,0.8731060606060606,0.8209033613445378,small,bias
onsite_sage,onsite_graphconv,articles,0.7546891042496181,0.3333333333333333,0.7555555555555555,0.7944444444444444,0.7675070028011204,small,bias
onsite_sage,onsite_graphconv,wiki,0.6174656574151949,0.4666666666666667,0.6444444444444445,0.6861111111111112,0.6274509803921569,small,bias
onsite_sage,articles,wiki,0.9118589743589743,0.13333333333333333,0.9111111111111111,0.9259259259259259,0.9131652661064426,small,bias
onsite_graphconv,articles,wiki,0.8886616161616162,0.17777777777777778,0.8888888888888888,0.912280701754386,0.8893557422969187,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,0.46528063890132854,0.7450980392156863,0.5490196078431373,0.5006686930091184,0.487815693078851,large,bias
gpt_sage,gpt_graphconv,alexa_graphconv,0.2988341691311988,1.0588235294117647,0.4117647058823529,0.43565839481332436,0.3281704260651629,large,bias
gpt_sage,gpt_graphconv,onsite_sage,0.3300849278928101,0.9047619047619048,0.4155844155844156,0.3365438596491228,0.34529427015815395,large,bias
gpt_sage,gpt_graphconv,onsite_graphconv,0.26355968850444933,0.7965367965367965,0.42424242424242425,0.2555248881697915,0.31820518312272433,large,bias
