embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.47407407407407404,0.6222222222222222,0.5333333333333333,0.52,0.5126050420168067,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.4620490620490621,0.7333333333333333,0.4888888888888889,0.46905458089668617,0.47759103641456585,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.82997311827957,0.2765957446808511,0.8297872340425532,0.8407407407407407,0.8340336134453782,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.6425339366515838,0.5106382978723404,0.6382978723404256,0.6519607843137255,0.6370798319327732,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.47719298245614034,0.6666666666666666,0.5111111111111111,0.5052910052910052,0.49719887955182074,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.8886616161616162,0.17777777777777778,0.8888888888888888,0.912280701754386,0.8893557422969187,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.7057539682539682,0.4444444444444444,0.7111111111111111,0.7085317460317461,0.7072829131652661,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.8867724867724868,0.15555555555555556,0.8888888888888888,0.8897028897028898,0.8851540616246498,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.7089285714285715,0.4444444444444444,0.7111111111111111,0.714484126984127,0.7072829131652661,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,articles,wiki,0.8541176470588234,0.2127659574468085,0.851063829787234,0.8730650154798761,0.8476890756302521,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.44532279314888007,0.6222222222222222,0.4888888888888889,0.4942528735632184,0.46498599439775906,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.8647875816993463,0.2222222222222222,0.8666666666666667,0.9,0.865546218487395,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.6406180026869682,0.5111111111111111,0.6444444444444445,0.642063492063492,0.6400560224089635,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.8212040932938548,0.28888888888888886,0.8222222222222222,0.8787878787878788,0.8221288515406163,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,wiki,0.6239316239316239,0.4888888888888889,0.6444444444444445,0.6451690821256039,0.6274509803921569,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,articles,wiki,0.8726050420168067,0.19148936170212766,0.8723404255319149,0.8888888888888888,0.867296918767507,small,bias
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,articles,0.5576409253828608,0.6444444444444445,0.6444444444444445,0.8222222222222223,0.6316526610644257,small,bias
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,wiki,0.4832250541395968,0.5333333333333333,0.5777777777777777,0.7172413793103448,0.5518207282913165,small,bias
gpt_sage,gpt_graphconv,onsite_sage,articles,wiki,0.7272548358074674,0.4444444444444444,0.7555555555555555,0.8533333333333334,0.7464985994397759,small,bias
gpt_sage,gpt_graphconv,onsite_graphconv,articles,wiki,0.8141835016835017,0.3111111111111111,0.8222222222222222,0.8787878787878788,0.8179271708683474,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.44569666386319035,0.7333333333333333,0.4888888888888889,0.48148148148148145,0.4901960784313726,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.8400362318840581,0.26666666666666666,0.8444444444444444,0.8888888888888888,0.8417366946778712,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.6960829493087557,0.4222222222222222,0.6888888888888889,0.7365079365079366,0.6918767507002802,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.8388327721661054,0.24444444444444444,0.8444444444444444,0.8397435897435898,0.8417366946778712,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,wiki,0.6866039426523297,0.4888888888888889,0.6888888888888889,0.6961287078934136,0.6834733893557422,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,articles,wiki,0.8504652435686918,0.2127659574468085,0.851063829787234,0.8631578947368421,0.8531162464985994,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.8400362318840581,0.26666666666666666,0.8444444444444444,0.8888888888888888,0.8417366946778712,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.7372674109516214,0.35555555555555557,0.7555555555555555,0.7748015873015873,0.742296918767507,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,articles,wiki,0.8110507246376812,0.3111111111111111,0.8222222222222222,0.8518518518518517,0.8179271708683474,small,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,articles,wiki,0.8902925031957291,0.15555555555555556,0.8888888888888888,0.9007352941176471,0.8893557422969187,small,bias
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.8646723646723645,0.15555555555555556,0.8666666666666667,0.8986013986013986,0.8571428571428572,small,bias
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.7275012569130217,0.4,0.7333333333333333,0.7328431372549019,0.726890756302521,small,bias
gpt_sage,alexa_graphconv,onsite_sage,articles,wiki,0.8632936507936507,0.2222222222222222,0.8666666666666667,0.8660714285714285,0.8655462184873949,small,bias
gpt_sage,alexa_graphconv,onsite_graphconv,articles,wiki,0.88662871600253,0.17777777777777778,0.8888888888888888,0.9019607843137255,0.8851540616246498,small,bias
gpt_sage,onsite_sage,onsite_graphconv,articles,wiki,0.8081966342835908,0.24444444444444444,0.8222222222222222,0.8395863395863395,0.8095238095238094,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.5050505050505051,0.5777777777777777,0.5333333333333333,0.5561728395061728,0.5126050420168068,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.8659548336967692,0.2,0.8666666666666667,0.8845029239766081,0.8697478991596639,small,bias
