embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,wiki,0.6300093424389217,0.494949494949495,0.6464646464646465,0.6364968873797396,0.6280431848852901,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.5848030688151481,0.6470588235294118,0.5980392156862745,0.583203169213356,0.5880431848852902,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.6089406568663535,0.6262626262626263,0.6464646464646465,0.6226984126984128,0.6063337831758885,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,wiki,0.6176624545045598,0.5252525252525253,0.6262626262626263,0.6334702769996887,0.620152946468736,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,wiki,0.6211717763578413,0.494949494949495,0.6363636363636364,0.632376660341556,0.6175168690958164,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.598579586985466,0.6078431372549019,0.6176470588235294,0.5986815156169996,0.6042336610757664,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.6123779396049623,0.6262626262626263,0.6464646464646465,0.6323613086770982,0.606918578497526,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,articles,wiki,0.6142577314665887,0.5252525252525253,0.6262626262626263,0.6288324702117805,0.6157085020242914,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,wiki,0.6218826591240384,0.5252525252525253,0.6363636363636364,0.6307936507936508,0.6223751686909582,large,bias
gpt_graphconv,onsite_sage,onsite_graphconv,articles,wiki,0.6591417923948044,0.4727272727272727,0.6954545454545454,0.671327060473402,0.6604876816547297,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.5806598887792664,0.6764705882352942,0.5980392156862745,0.5849901794334033,0.5831810294968189,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.6180138669764842,0.6161616161616161,0.6565656565656566,0.6391702228544334,0.6135852451641927,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,wiki,0.5995732465013373,0.5555555555555556,0.6161616161616161,0.613326556932695,0.6009086819613135,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,wiki,0.6226506834703556,0.5353535353535354,0.6363636363636364,0.6364520783875622,0.6175168690958165,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,wiki,0.605823490023644,0.5454545454545454,0.6262626262626263,0.6230823690718743,0.6027170490328386,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,articles,wiki,0.5957766387076731,0.5555555555555556,0.6161616161616161,0.6128865578865579,0.5916059379217274,large,bias
