embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,onsite_graphconv,wiki,0.6535932484208345,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.6554621848739496,small,bias
gpt_sage,gpt_graphconv,articles,wiki,0.8763197586726998,0.1702127659574468,0.8723404255319149,0.886710239651416,0.8714985994397759,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.4625199362041467,0.6666666666666666,0.5111111111111111,0.4817042606516291,0.49719887955182074,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.5239341906008573,0.6,0.5333333333333333,0.5273504273504274,0.5252100840336135,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,articles,0.807239464528467,0.2978723404255319,0.8085106382978723,0.8496732026143791,0.8000700280112044,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,wiki,0.6994560994560994,0.44680851063829785,0.7021276595744681,0.7053376906318083,0.6971288515406163,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.4105045492142267,0.7333333333333333,0.4666666666666667,0.39423648247177656,0.4495798319327731,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,articles,0.7983193277310924,0.26666666666666666,0.8,0.8285714285714286,0.810924369747899,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,wiki,0.6354657687991022,0.5555555555555556,0.6444444444444445,0.6378205128205128,0.6358543417366946,small,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,articles,0.8443208503275245,0.2222222222222222,0.8444444444444444,0.8549019607843137,0.8501400560224089,small,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,wiki,0.6563915012190874,0.5555555555555556,0.6666666666666666,0.6583333333333333,0.6554621848739496,small,bias
gpt_sage,alexa_resgatedconv,articles,wiki,0.8964368964368964,0.14893617021276595,0.8936170212765957,0.9089912280701755,0.8923319327731093,small,bias
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,0.4463196033562166,0.5777777777777777,0.5111111111111111,0.48721624850657114,0.484593837535014,small,bias
gpt_sage,alexa_graphconv,onsite_sage,articles,0.8210445468509985,0.28888888888888886,0.8222222222222222,0.8305322128851541,0.8221288515406163,small,bias
gpt_sage,alexa_graphconv,onsite_sage,wiki,0.65,0.4444444444444444,0.6666666666666666,0.6719367588932806,0.6512605042016807,small,bias
gpt_sage,alexa_graphconv,onsite_graphconv,articles,0.8166105499438833,0.28888888888888886,0.8222222222222222,0.8189102564102564,0.8179271708683474,small,bias
gpt_sage,alexa_graphconv,onsite_graphconv,wiki,0.6729293395960063,0.4666666666666667,0.6888888888888889,0.6773504273504273,0.6750700280112044,small,bias
gpt_sage,alexa_graphconv,articles,wiki,0.8741414141414142,0.19148936170212766,0.8723404255319149,0.8958333333333334,0.8685224089635853,small,bias
gpt_sage,onsite_sage,onsite_graphconv,articles,0.8141835016835017,0.3111111111111111,0.8222222222222222,0.8787878787878788,0.8179271708683474,small,bias
gpt_sage,onsite_sage,onsite_graphconv,wiki,0.6748717948717949,0.4222222222222222,0.6888888888888889,0.6919191919191919,0.6750700280112044,small,bias
gpt_sage,onsite_sage,articles,wiki,0.8443208503275245,0.2222222222222222,0.8444444444444444,0.8549019607843137,0.8501400560224089,small,bias
gpt_sage,onsite_graphconv,articles,wiki,0.8141835016835017,0.3111111111111111,0.8222222222222222,0.8787878787878788,0.8179271708683474,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.5773504273504274,0.5333333333333333,0.6,0.5917874396135265,0.5840336134453782,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.5099360229795012,0.6444444444444445,0.5333333333333333,0.5148148148148147,0.5210084033613446,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.850457984866587,0.23404255319148937,0.851063829787234,0.8653846153846154,0.8489145658263305,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.7277777777777777,0.3829787234042553,0.7446808510638298,0.7498733150907064,0.7351190476190476,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.47630570679572487,0.6222222222222222,0.5333333333333333,0.4977777777777778,0.5126050420168067,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.8141835016835017,0.3111111111111111,0.8222222222222222,0.8787878787878788,0.8179271708683474,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.7331454643048847,0.35555555555555557,0.7555555555555555,0.7620463272637186,0.7380952380952381,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.8858838554578919,0.17777777777777778,0.8888888888888888,0.8880844645550529,0.8851540616246498,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.6772115734247572,0.4444444444444444,0.6888888888888889,0.7009517257195276,0.6792717086834733,small,bias
gpt_graphconv,alexa_resgatedconv,articles,wiki,0.8504652435686918,0.2127659574468085,0.851063829787234,0.8631578947368421,0.8531162464985994,small,bias
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.434813444341659,0.6,0.4888888888888889,0.4703703703703703,0.46498599439775906,small,bias
gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.838010648355476,0.28888888888888886,0.8444444444444444,0.8396825396825397,0.8375350140056023,small,bias
gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.6883876357560568,0.4444444444444444,0.6888888888888889,0.7502525252525253,0.6960784313725489,small,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.8433221099887765,0.2222222222222222,0.8444444444444444,0.8609986504723347,0.8501400560224089,small,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,wiki,0.6120634920634921,0.5555555555555556,0.6222222222222222,0.6195286195286195,0.6120448179271708,small,bias
gpt_graphconv,alexa_graphconv,articles,wiki,0.829781687846204,0.23404255319148937,0.8297872340425532,0.8291666666666666,0.8340336134453782,small,bias
gpt_graphconv,onsite_sage,onsite_graphconv,articles,0.8647875816993463,0.2222222222222222,0.8666666666666667,0.9,0.865546218487395,small,bias
gpt_graphconv,onsite_sage,onsite_graphconv,wiki,0.6021794297656367,0.6,0.6,0.6261487050960735,0.6008403361344538,small,bias
gpt_graphconv,onsite_sage,articles,wiki,0.7976066079514356,0.26666666666666666,0.8,0.8233918128654971,0.810924369747899,small,bias
gpt_graphconv,onsite_graphconv,articles,wiki,0.8434343434343434,0.24444444444444444,0.8444444444444444,0.8739035087719298,0.8417366946778712,small,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.541277839990046,0.5111111111111111,0.5777777777777777,0.6777777777777777,0.5518207282913166,small,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.8400362318840581,0.26666666666666666,0.8444444444444444,0.8888888888888888,0.8417366946778712,small,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.7148962148962149,0.4444444444444444,0.7111111111111111,0.7651515151515151,0.7156862745098039,small,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.9084175084175085,0.15555555555555556,0.9111111111111111,0.9118589743589745,0.9089635854341737,small,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,wiki,0.6337507906388361,0.5555555555555556,0.6444444444444445,0.6508658008658009,0.6400560224089635,small,bias
alexa_resgatedconv,alexa_graphconv,articles,wiki,0.8736772486772487,0.1702127659574468,0.8723404255319149,0.8819613135402609,0.8727240896358542,small,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.7781143212177696,0.3333333333333333,0.7777777777777778,0.836231884057971,0.7829131652661064,small,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.6678733031674208,0.5333333333333333,0.6666666666666666,0.6965811965811967,0.6638655462184874,small,bias
alexa_resgatedconv,onsite_sage,articles,wiki,0.8005932517612161,0.28888888888888886,0.8,0.8186274509803922,0.8067226890756302,small,bias
alexa_resgatedconv,onsite_graphconv,articles,wiki,0.7930735930735932,0.3333333333333333,0.8,0.8521825396825397,0.7941176470588235,small,bias
alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.8141835016835017,0.3111111111111111,0.8222222222222222,0.8787878787878788,0.8179271708683474,small,bias
alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.7072829131652661,0.4,0.7111111111111111,0.7072829131652661,0.7072829131652661,small,bias
alexa_graphconv,onsite_sage,articles,wiki,0.8886616161616162,0.17777777777777778,0.8888888888888888,0.912280701754386,0.8893557422969187,small,bias
alexa_graphconv,onsite_graphconv,articles,wiki,0.8169876100910584,0.28888888888888886,0.8222222222222222,0.8172619047619047,0.8179271708683474,small,bias
onsite_sage,onsite_graphconv,articles,wiki,0.8020107063585323,0.3111111111111111,0.8,0.8695652173913043,0.8025210084033613,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.4580591134000673,0.9607843137254902,0.5294117647058824,0.5082288401253918,0.4927780990938886,large,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,0.34724660346650404,1.2058823529411764,0.39215686274509803,0.39652777777777776,0.3802968960863698,large,bias
