embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.2557199822773593,0.8706896551724138,0.47413793103448276,0.3538336713995943,0.446875,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,articles,wiki,0.4077355268844631,0.3706896551724138,0.6637931034482759,0.4301698301698302,0.4288194444444445,large,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.03973009446693657,1.525,0.06666666666666667,0.21627906976744185,0.1608187134502924,large,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.3271647131296254,0.36666666666666664,0.675,0.31069569098031435,0.35047846889952156,large,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.32737704918032784,0.5603448275862069,0.5344827586206896,0.3432950191570881,0.45,large,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.3949727533693378,0.7083333333333334,0.43333333333333335,0.4712782587782588,0.5849282296650717,large,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,wiki,0.358655462184874,0.5344827586206896,0.5775862068965517,0.3904299965600275,0.4291666666666667,large,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,articles,wiki,0.24058064516129032,0.5,0.5948275862068966,0.317032967032967,0.3635416666666667,large,factuality
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,articles,0.39037331647133505,0.3524229074889868,0.7048458149779736,0.39290365206733435,0.48786761184021454,large,factuality
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,wiki,0.3484211232917299,0.5925925925925926,0.5324074074074074,0.3697340754483612,0.5629031099619335,large,factuality
gpt_sage,gpt_graphconv,onsite_sage,articles,wiki,0.4608707854515113,0.39814814814814814,0.6388888888888888,0.4555656306249811,0.6513624937154349,large,factuality
gpt_sage,gpt_graphconv,onsite_graphconv,articles,wiki,0.501465181960538,0.42592592592592593,0.6759259259259259,0.49406002570161267,0.673519356460533,large,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.19601892268665583,0.75,0.425,0.22213811326144395,0.24024455077086654,large,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.3745919393517444,0.45,0.625,0.3750913242009132,0.46531100478468906,large,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.26514124088914676,1.0,0.43103448275862066,0.3589891395154553,0.4854166666666667,large,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.2123855996530037,0.5666666666666667,0.5666666666666667,0.26163440860215054,0.34920255183413074,large,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,wiki,0.36811926512259474,0.4051724137931034,0.646551724137931,0.3922077922077922,0.39479166666666665,large,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,articles,wiki,0.4468666972056802,0.3793103448275862,0.6551724137931034,0.4275794381057539,0.5350694444444444,large,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.342668416447944,0.325,0.6916666666666667,0.3391731219600072,0.35465178096757044,large,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.28345664718971036,0.43103448275862066,0.6120689655172413,0.2947058823529412,0.30104166666666665,large,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,articles,wiki,0.2763452380952381,0.646551724137931,0.5086206896551724,0.3377651515151515,0.4618055555555555,large,factuality
gpt_sage,alexa_resgatedconv,onsite_graphconv,articles,wiki,0.376887673729779,0.4051724137931034,0.646551724137931,0.3785226480836237,0.396875,large,factuality
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.44903307043033075,0.4,0.6083333333333333,0.4448809523809524,0.5373471557682084,large,factuality
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.2481519459530169,0.5172413793103449,0.5603448275862069,0.24722088482319587,0.2538194444444445,large,factuality
gpt_sage,alexa_graphconv,onsite_sage,articles,wiki,0.43095377849476213,0.45689655172413796,0.603448275862069,0.44490968801313635,0.49826388888888895,large,factuality
gpt_sage,alexa_graphconv,onsite_graphconv,articles,wiki,0.4421621621621622,0.3706896551724138,0.6551724137931034,0.45464725643896975,0.4739583333333333,large,factuality
gpt_sage,onsite_sage,onsite_graphconv,articles,wiki,0.4797542542223048,0.4027777777777778,0.6759259259259259,0.5136761273882838,0.6548423471952883,large,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.16705323805621722,1.1416666666666666,0.3,0.24356060606060606,0.22033492822966508,large,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.39880400549139955,0.55,0.5333333333333333,0.4268752986144291,0.5168261562998404,large,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.3302208788653801,0.45689655172413796,0.6379310344827587,0.3183229813664596,0.43125,large,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.37084744789298624,0.4666666666666667,0.5916666666666667,0.3729757085020243,0.48437001594896334,large,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,wiki,0.30935580742032354,1.0172413793103448,0.46551724137931033,0.35849379546427046,0.4239583333333334,large,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,wiki,0.2996168582375479,0.5344827586206896,0.5775862068965517,0.40854320987654313,0.47013888888888894,large,factuality
