embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.2706041784302654,1.4313725490196079,0.27450980392156865,0.4224977538185085,0.3198611914401388,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.4844549011919058,0.8333333333333334,0.5392156862745098,0.48687258687258683,0.513460574513206,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.5284254515270345,0.6868686868686869,0.6363636363636364,0.5124585218702866,0.571345029239766,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.31727267830209005,1.303921568627451,0.3333333333333333,0.44141262246525403,0.3624407171775593,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.6020255676215178,0.6470588235294118,0.6176470588235294,0.6199322416713722,0.6109465972623866,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.5480463980463981,0.6868686868686869,0.5959595959595959,0.6170015832419924,0.5511920827710302,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.5448683556880278,0.7352941176470589,0.5784313725490197,0.5437786211258697,0.5768575284364758,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.5694703664427948,0.7171717171717171,0.5858585858585859,0.5993939393939394,0.586216824111561,large,bias
gpt_graphconv,alexa_resgatedconv,articles,wiki,0.3988270676691729,1.101010101010101,0.5050505050505051,0.4130356472795498,0.4754116059379217,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.3778405315614618,0.8137254901960784,0.47058823529411764,0.432012987012987,0.4007518796992482,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.5046323120093612,0.8333333333333334,0.5392156862745098,0.5888461538461538,0.5120069404279931,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.5589991166028032,0.7676767676767676,0.5656565656565656,0.5969850579527999,0.5555825461088619,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.5720060777264168,0.6666666666666666,0.5882352941176471,0.5851818230645844,0.5716522074416811,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,wiki,0.5641654398233346,0.8282828282828283,0.5757575757575758,0.5754996582365004,0.5726585695006748,large,bias
gpt_graphconv,alexa_graphconv,articles,wiki,0.5852889278126471,0.5252525252525253,0.6161616161616161,0.5836242189183366,0.5892667566351777,large,bias
gpt_graphconv,onsite_sage,onsite_graphconv,articles,0.5798028671203745,0.6103896103896104,0.6233766233766234,0.6083377807107702,0.5693394843931417,large,bias
gpt_graphconv,onsite_sage,onsite_graphconv,wiki,0.5867992074442591,0.7,0.6,0.6111396011396011,0.5961427778933499,large,bias
gpt_graphconv,onsite_sage,articles,wiki,0.6004244042036949,0.4954545454545455,0.65,0.6542818110850896,0.6043559986923832,large,bias
gpt_graphconv,onsite_graphconv,articles,wiki,0.6503061226580766,0.5863636363636363,0.6681818181818182,0.6690772483576228,0.6574425193418328,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.38853035020951066,1.0784313725490196,0.4411764705882353,0.41802955665024627,0.39418546365914786,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.5873070325900513,0.6274509803921569,0.6078431372549019,0.5945652173913043,0.5935608251397726,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.5880207149172667,0.6262626262626263,0.6464646464646465,0.6221118012422359,0.59778677462888,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.5383013619929125,0.7058823529411765,0.5784313725490197,0.6115185185185185,0.5619780219780219,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,wiki,0.5399615384615385,0.6868686868686869,0.6262626262626263,0.5429477780284232,0.5913450292397661,large,bias
alexa_resgatedconv,alexa_graphconv,articles,wiki,0.5855084878444166,0.5959595959595959,0.6161616161616161,0.5993533834586466,0.59102114260009,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.5425079288013218,0.6470588235294118,0.5686274509803921,0.5832889917100443,0.5544553691922113,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.5065762695940018,0.8080808080808081,0.5151515151515151,0.622051282051282,0.5609176788124156,large,bias
alexa_resgatedconv,onsite_sage,articles,wiki,0.5615895879625226,0.6464646464646465,0.5656565656565656,0.6034356947400425,0.5641295546558703,large,bias
alexa_resgatedconv,onsite_graphconv,articles,wiki,0.6069111019797392,0.6464646464646465,0.6262626262626263,0.6711746031746031,0.5986144849302744,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.5531338724168913,0.7549019607843137,0.5882352941176471,0.5645616655434327,0.5726624252940042,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.5850618081424894,0.6767676767676768,0.6161616161616161,0.6309108775927997,0.5801979307242465,large,bias
alexa_graphconv,onsite_sage,articles,wiki,0.5016998944696386,0.8383838383838383,0.5656565656565656,0.5613636363636364,0.5283310841205578,large,bias
alexa_graphconv,onsite_graphconv,articles,wiki,0.5871994367188875,0.6161616161616161,0.6161616161616161,0.5924561403508772,0.5855780476833108,large,bias
onsite_sage,onsite_graphconv,articles,wiki,0.6589610389610389,0.5,0.6863636363636364,0.6570945450945451,0.6622143302921335,large,bias
