embedding1,embedding2,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,alexa_graphconv,0.20436338494024872,0.75,0.44166666666666665,0.28038461538461534,0.2824561403508772,large,factuality
gpt_sage,onsite_sage,0.1857031554343592,0.5814977973568282,0.5418502202643172,0.1570053475935829,0.2557109557109557,large,factuality
gpt_sage,onsite_graphconv,0.31487179487179484,0.5550660792951542,0.5903083700440529,0.32255077030812324,0.33495481687262507,large,factuality
gpt_sage,articles,0.4227296637243576,0.42857142857142855,0.6468253968253969,0.42794525339979883,0.6207518796992482,large,factuality
gpt_sage,wiki,0.3619436312926425,0.5083333333333333,0.6125,0.3774892504417277,0.4666991626046745,large,factuality
gpt_graphconv,alexa_resgatedconv,0.22222943722943725,0.775,0.4,0.2366459627329193,0.3021265284423179,large,factuality
gpt_graphconv,alexa_graphconv,0.19502747021087524,0.7583333333333333,0.45,0.3632941176470589,0.3002126528442318,large,factuality
gpt_graphconv,onsite_sage,0.2601247248716067,0.5859030837004405,0.5770925110132159,0.28306038694547586,0.25928728805441137,large,factuality
gpt_graphconv,onsite_graphconv,0.2497502497502498,0.6343612334801763,0.5330396475770925,0.26808784468358937,0.2771721429255676,large,factuality
gpt_graphconv,articles,0.3796315102795531,0.6150793650793651,0.5674603174603174,0.4655562853582655,0.5572775689223057,large,factuality
gpt_graphconv,wiki,0.44224652540442017,0.42083333333333334,0.6791666666666667,0.42729783533795074,0.5194975628046494,large,factuality
alexa_resgatedconv,alexa_graphconv,0.2357492186063615,0.5950413223140496,0.512396694214876,0.26107142857142857,0.30733176224142444,large,factuality
alexa_resgatedconv,onsite_sage,0.21436853002070394,0.5867768595041323,0.5289256198347108,0.22278529980657638,0.22622850658985771,large,factuality
alexa_resgatedconv,onsite_graphconv,0.21941391941391944,0.7355371900826446,0.45454545454545453,0.23408454290807232,0.2717552587937505,large,factuality
alexa_resgatedconv,articles,0.37217750257997934,0.4049586776859504,0.6694214876033058,0.37296442687747033,0.38980099502487564,large,factuality
alexa_resgatedconv,wiki,0.30479369953254815,0.4444444444444444,0.5982905982905983,0.3013571428571429,0.36,large,factuality
alexa_graphconv,onsite_sage,0.1877272727272727,0.5371900826446281,0.5785123966942148,0.2025993883792049,0.2203456402199529,large,factuality
alexa_graphconv,onsite_graphconv,0.15168761510324283,1.1570247933884297,0.2727272727272727,0.24015873015873018,0.16760932181199267,large,factuality
alexa_graphconv,articles,0.38000725952813064,0.5702479338842975,0.5867768595041323,0.4244755244755245,0.4814916644845946,large,factuality
alexa_graphconv,wiki,0.2657265961613788,0.717948717948718,0.5128205128205128,0.29134309850422385,0.35145299145299147,large,factuality
onsite_sage,onsite_graphconv,0.11401037805782059,0.7292576419213974,0.3231441048034934,0.14706766917293232,0.1904084535663483,large,factuality
onsite_sage,articles,0.4041334887115983,0.4585152838427948,0.6419213973799127,0.4295841239721695,0.5879230300282932,large,factuality
onsite_sage,wiki,0.37205585055338747,0.463302752293578,0.6559633027522935,0.3750171437730038,0.44291777491024326,large,factuality
onsite_graphconv,articles,0.37498452780204605,0.31877729257641924,0.7248908296943232,0.3676962676962677,0.4273052694105326,large,factuality
onsite_graphconv,wiki,0.3817461553494385,0.44495412844036697,0.6605504587155964,0.3755667755667756,0.4386252512750287,large,factuality
articles,wiki,0.46534959408148974,0.2809917355371901,0.7479338842975206,0.4431097138414211,0.584478021978022,large,factuality
