embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,alexa_resgatedconv,articles,0.5135036283701467,0.7254901960784313,0.5294117647058824,0.5417047930283224,0.5104993252361674,large,bias
gpt_graphconv,alexa_resgatedconv,wiki,0.40621553884711775,0.9494949494949495,0.40404040404040403,0.42807513398725855,0.4467476383265857,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,0.1850677477861944,1.1372549019607843,0.2549019607843137,0.2953310104529617,0.24791979949874685,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,0.37621149595833137,0.9509803921568627,0.4215686274509804,0.4680189651618223,0.3762753036437247,large,bias
gpt_graphconv,alexa_graphconv,articles,0.5637441445922978,0.6764705882352942,0.6078431372549019,0.5839340659340659,0.6074378253325621,large,bias
gpt_graphconv,alexa_graphconv,wiki,0.23092295957284517,1.4646464646464648,0.29292929292929293,0.4057513914656772,0.3452991452991453,large,bias
gpt_graphconv,onsite_sage,onsite_graphconv,0.2880929630313124,1.0865800865800865,0.341991341991342,0.2879134148239624,0.2922137615402825,large,bias
gpt_graphconv,onsite_sage,articles,0.5849147494602039,0.7142857142857143,0.6103896103896104,0.610897435897436,0.6123992515020685,large,bias
gpt_graphconv,onsite_sage,wiki,0.6098980585654221,0.5954545454545455,0.6318181818181818,0.6606803003906662,0.6273378604614303,large,bias
gpt_graphconv,onsite_graphconv,articles,0.5556069476684138,0.6320346320346321,0.6103896103896104,0.5672274501221869,0.5707608601714179,large,bias
gpt_graphconv,onsite_graphconv,wiki,0.5033217195925298,0.9045454545454545,0.5045454545454545,0.6199355416561246,0.5308553003061012,large,bias
gpt_graphconv,articles,wiki,0.6799609540786011,0.49586776859504134,0.6983471074380165,0.7123351079562259,0.6978305838305838,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,0.2758169934640523,1.2352941176470589,0.3333333333333333,0.3042121617539165,0.3352882205513784,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.3317573722923274,1.0686274509803921,0.4019607843137255,0.3717631764143392,0.3472180451127819,large,bias
alexa_resgatedconv,alexa_graphconv,articles,0.5425389054030424,0.7156862745098039,0.5588235294117647,0.5479904306220096,0.5400771158665896,large,bias
alexa_resgatedconv,alexa_graphconv,wiki,0.5834422665716321,0.7373737373737373,0.6363636363636364,0.6633564059030952,0.6020152946468735,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.37777404733926473,1.1568627450980393,0.43137254901960786,0.5151094276094276,0.4062540967804125,large,bias
alexa_resgatedconv,onsite_sage,articles,0.4687210012210013,0.9313725490196079,0.5,0.47351863822452056,0.4750645845382687,large,bias
alexa_resgatedconv,onsite_sage,wiki,0.4540565317035905,0.7575757575757576,0.46464646464646464,0.44395742516710257,0.5221322537112012,large,bias
alexa_resgatedconv,onsite_graphconv,articles,0.5694696969696971,0.6764705882352942,0.5882352941176471,0.5793387314439945,0.5775130133024869,large,bias
alexa_resgatedconv,onsite_graphconv,wiki,0.45434939872720986,0.898989898989899,0.45454545454545453,0.5288571428571428,0.5354925775978407,large,bias
alexa_resgatedconv,articles,wiki,0.43451474348791647,0.9797979797979798,0.494949494949495,0.4784632034632034,0.4877642825011246,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,0.3033078777397685,1.3529411764705883,0.3333333333333333,0.37903828197945844,0.352870638133796,large,bias
alexa_graphconv,onsite_sage,articles,0.5683572431503942,0.7352941176470589,0.5882352941176471,0.6078076923076923,0.5656410256410256,large,bias
alexa_graphconv,onsite_sage,wiki,0.45774627811213175,0.7272727272727273,0.5555555555555556,0.4952699474438605,0.4850382366171839,large,bias
alexa_graphconv,onsite_graphconv,articles,0.4975675493146959,0.7156862745098039,0.5392156862745098,0.5321106821106821,0.5211721611721611,large,bias
alexa_graphconv,onsite_graphconv,wiki,0.3628205128205128,0.9494949494949495,0.37373737373737376,0.39859649122807017,0.4446693657219972,large,bias
alexa_graphconv,articles,wiki,0.5876551108055577,0.6363636363636364,0.5959595959595959,0.6128105824269506,0.6009806567701304,large,bias
onsite_sage,onsite_graphconv,articles,0.5624908527878918,0.6320346320346321,0.6190476190476191,0.5788828204945147,0.586026253790398,large,bias
onsite_sage,onsite_graphconv,wiki,0.43609458523682354,0.990909090909091,0.45,0.5383145115753811,0.5087766352640495,large,bias
onsite_sage,articles,wiki,0.6317391849131974,0.4909090909090909,0.6681818181818182,0.6758790946021935,0.6407082429393642,large,bias
onsite_graphconv,articles,wiki,0.6217967464144376,0.6363636363636364,0.6363636363636364,0.6453802596307341,0.6371712383726115,large,bias
