embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.4391281233386497,0.4888888888888889,0.6,0.453225806451613,0.44078144078144077,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.4219528619528619,0.6666666666666666,0.5111111111111111,0.430050505050505,0.4242979242979243,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.5353535353535354,0.3404255319148936,0.6595744680851063,0.5341954022988505,0.5457875457875457,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.5168831168831168,0.44680851063829785,0.6382978723404256,0.5457530974772354,0.532967032967033,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.5286484664644422,0.6222222222222222,0.5555555555555556,0.5453431372549019,0.5842490842490843,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.6010582010582012,0.28888888888888886,0.7111111111111111,0.6005291005291005,0.6092796092796092,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.6077601410934744,0.37777777777777777,0.7111111111111111,0.6210317460317459,0.6043956043956044,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.5197883597883598,0.3333333333333333,0.6888888888888889,0.5871794871794872,0.521978021978022,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.6171055088702148,0.3333333333333333,0.7111111111111111,0.6156776556776556,0.6193528693528694,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,articles,wiki,0.4099567099567099,0.3829787234042553,0.6170212765957447,0.39490968801313625,0.4267399267399268,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.36910134782475207,0.8444444444444444,0.4222222222222222,0.3873015873015873,0.373015873015873,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.5882980750905279,0.3111111111111111,0.6888888888888889,0.5839506172839507,0.5964590964590964,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.4251531120922946,0.5555555555555556,0.6,0.47994227994227995,0.4258241758241758,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.5962703962703962,0.3111111111111111,0.7111111111111111,0.6091954022988505,0.5894383394383395,small,factuality
