embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,articles,0.6096809510525333,0.6284584980237155,0.6403162055335968,0.6335891527827012,0.6147243107769425,large,bias
gpt_sage,gpt_graphconv,wiki,0.559454352930344,0.8099173553719008,0.5619834710743802,0.6218341577377722,0.602910494910495,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,0.4117523453871673,1.0392156862745099,0.47058823529411764,0.4896825396825397,0.42405629458261035,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,0.38978315115792267,0.8921568627450981,0.46078431372549017,0.4440350877192983,0.4249585502217081,large,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,0.4148317654038478,1.2352941176470589,0.4411764705882353,0.5473942208462332,0.43979178716020817,large,bias
gpt_sage,alexa_resgatedconv,articles,0.5667748917748917,0.7549019607843137,0.5980392156862745,0.5749867374005305,0.5841873915558127,large,bias
gpt_sage,alexa_resgatedconv,wiki,0.603006993006993,0.5858585858585859,0.6262626262626263,0.616994116994117,0.6078542510121457,large,bias
gpt_sage,alexa_graphconv,onsite_sage,0.3428717178717179,1.1862745098039216,0.4117647058823529,0.3353535353535354,0.38962406015037593,large,bias
gpt_sage,alexa_graphconv,onsite_graphconv,0.46612227478845025,0.7745098039215687,0.49019607843137253,0.5516327063740857,0.4758203200308463,large,bias
gpt_sage,alexa_graphconv,articles,0.5033668686018982,0.9313725490196079,0.5294117647058824,0.5755714285714286,0.49877771351455563,large,bias
gpt_sage,alexa_graphconv,wiki,0.518884531590414,0.8686868686868687,0.5353535353535354,0.6515564552406657,0.5389293747188484,large,bias
gpt_sage,onsite_sage,onsite_graphconv,0.28760568845314605,1.147186147186147,0.33766233766233766,0.29702664399092965,0.29927526838084717,large,bias
gpt_sage,onsite_sage,articles,0.6178807157754527,0.6103896103896104,0.6406926406926406,0.6166948558922296,0.6370238752804049,large,bias
gpt_sage,onsite_sage,wiki,0.6483409554829562,0.5636363636363636,0.6590909090909091,0.696062271062271,0.6627443113713137,large,bias
gpt_sage,onsite_graphconv,articles,0.5777798465193424,0.6147186147186147,0.6233766233766234,0.5777743661861792,0.592963198851702,large,bias
gpt_sage,onsite_graphconv,wiki,0.5904255540875608,0.6227272727272727,0.6227272727272727,0.6177795267696377,0.5930094505037296,large,bias
gpt_sage,articles,wiki,0.6230698254621181,0.5619834710743802,0.6776859504132231,0.6428460474479727,0.6211261261261262,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.4423132423132423,0.8235294117647058,0.5,0.495527950310559,0.4690572585309427,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,0.377755314686261,0.7941176470588235,0.49019607843137253,0.42841781874039936,0.4200963948332369,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.43258710788122545,0.9901960784313726,0.46078431372549017,0.43964835164835164,0.44439560439560444,large,bias
gpt_graphconv,alexa_resgatedconv,articles,0.4889442673621172,0.8431372549019608,0.5392156862745098,0.49041666666666667,0.5211798727588202,large,bias
gpt_graphconv,alexa_resgatedconv,wiki,0.43069142351900974,0.8080808080808081,0.494949494949495,0.5197767145135567,0.4556725146198831,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,0.34565629898523226,1.1274509803921569,0.3333333333333333,0.44666666666666666,0.32771158665895506,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,0.4577887372644406,0.9019607843137255,0.5,0.4702279202279202,0.47106612685560056,large,bias
gpt_graphconv,alexa_graphconv,articles,0.6256679577732209,0.5980392156862745,0.6372549019607843,0.6297774382480265,0.6437208405629458,large,bias
gpt_graphconv,alexa_graphconv,wiki,0.4615808321690674,0.7878787878787878,0.5757575757575758,0.5460317460317461,0.5019883040935673,large,bias
gpt_graphconv,onsite_sage,onsite_graphconv,0.3771391306379399,1.0,0.42424242424242425,0.3940277777777778,0.37852793528048007,large,bias
gpt_graphconv,onsite_sage,articles,0.6158902395287502,0.5757575757575758,0.6406926406926406,0.6272035627208041,0.6156536393457407,large,bias
gpt_graphconv,onsite_sage,wiki,0.5336920116061595,0.8363636363636363,0.5454545454545454,0.572974777556946,0.5590708490594074,large,bias
gpt_graphconv,onsite_graphconv,articles,0.5980133061063172,0.6233766233766234,0.6277056277056277,0.6220276039746218,0.5912285398654057,large,bias
gpt_graphconv,onsite_graphconv,wiki,0.5361264668754226,0.75,0.5818181818181818,0.5936383982873547,0.5598836518172903,large,bias
gpt_graphconv,articles,wiki,0.6575472116337966,0.4834710743801653,0.7024793388429752,0.6762857086589806,0.6645144495144495,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,0.3661522052826401,1.0980392156862746,0.4019607843137255,0.3925210699123743,0.3926778484673221,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.3143186582809224,1.3431372549019607,0.3333333333333333,0.3616830065359477,0.3637362637362637,large,bias
alexa_resgatedconv,alexa_graphconv,articles,0.5473343514722825,0.6862745098039216,0.5784313725490197,0.5504578754578755,0.5592751108540582,large,bias
alexa_resgatedconv,alexa_graphconv,wiki,0.49059034603754553,0.8585858585858586,0.5555555555555556,0.5258520633133636,0.5178407557354926,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.37913255503435067,1.1372549019607843,0.39215686274509803,0.39959899749373434,0.3950221708116445,large,bias
alexa_resgatedconv,onsite_sage,articles,0.5486060422433698,0.7156862745098039,0.5882352941176471,0.5451903651903652,0.5718064391748602,large,bias
alexa_resgatedconv,onsite_sage,wiki,0.6399999999999999,0.5555555555555556,0.6464646464646465,0.6582010582010582,0.6448223121907333,large,bias
alexa_resgatedconv,onsite_graphconv,articles,0.5060850185850186,0.7058823529411765,0.5588235294117647,0.535892002734108,0.5355118565644881,large,bias
alexa_resgatedconv,onsite_graphconv,wiki,0.5115430115430115,0.7575757575757576,0.5353535353535354,0.5515079365079365,0.5284480431848853,large,bias
alexa_resgatedconv,articles,wiki,0.5853863049095608,0.5959595959595959,0.6161616161616161,0.6026440879382056,0.5904363472784525,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,0.14136008918617615,1.196078431372549,0.24509803921568626,0.24375,0.24210526315789474,large,bias
alexa_graphconv,onsite_sage,articles,0.5159778783308194,0.696078431372549,0.5490196078431373,0.5075824175824175,0.5307036822826297,large,bias
alexa_graphconv,onsite_sage,wiki,0.5015318302387268,0.7878787878787878,0.5454545454545454,0.5674508852777104,0.5070355375618533,large,bias
alexa_graphconv,onsite_graphconv,articles,0.5990786828072017,0.5392156862745098,0.6176470588235294,0.6150128738364031,0.6022286485444379,large,bias
alexa_graphconv,onsite_graphconv,wiki,0.5210233918128655,0.6666666666666666,0.6060606060606061,0.5319155354449472,0.5509941520467836,large,bias
alexa_graphconv,articles,wiki,0.5625184619302266,0.6464646464646465,0.5858585858585859,0.570975690975691,0.5755375618533514,large,bias
onsite_sage,onsite_graphconv,articles,0.6097433345913097,0.6147186147186147,0.6406926406926406,0.6181108258451006,0.6097660756088121,large,bias
onsite_sage,onsite_graphconv,wiki,0.5448945135051467,0.8227272727272728,0.5454545454545454,0.5863509060750325,0.5713698772623258,large,bias
onsite_sage,articles,wiki,0.6266069501814182,0.5909090909090909,0.6590909090909091,0.6417498110355254,0.6261226187999642,large,bias
onsite_graphconv,articles,wiki,0.5935710087816277,0.5227272727272727,0.6409090909090909,0.6865938183704101,0.610520619731146,large,bias
