embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.5121136173767753,0.6222222222222222,0.5333333333333333,0.5142857142857142,0.5210084033613446,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.5679779158040028,0.5555555555555556,0.5777777777777777,0.5990860990860991,0.5644257703081232,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.8270577629845364,0.2765957446808511,0.8297872340425532,0.8731060606060606,0.8209033613445378,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.7075742409075741,0.44680851063829785,0.7021276595744681,0.7529761904761904,0.707983193277311,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.40802845528455284,0.8,0.4888888888888889,0.38024691358024687,0.47759103641456585,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.8647875816993463,0.2222222222222222,0.8666666666666667,0.9,0.865546218487395,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.6778900112233446,0.5111111111111111,0.6888888888888889,0.6794871794871794,0.6792717086834733,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.8400362318840581,0.26666666666666666,0.8444444444444444,0.8888888888888888,0.8417366946778712,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.6600706889685385,0.5111111111111111,0.6666666666666666,0.6689051689051689,0.6638655462184874,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,articles,wiki,0.8305555555555556,0.2553191489361702,0.8297872340425532,0.8449074074074074,0.8352591036414566,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.4463196033562166,0.5777777777777777,0.5111111111111111,0.48721624850657114,0.484593837535014,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.6592592592592592,0.5333333333333333,0.6888888888888889,0.8333333333333334,0.6834733893557422,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.6886200716845878,0.4666666666666667,0.6888888888888889,0.7016687016687015,0.6876750700280113,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.8166105499438833,0.28888888888888886,0.8222222222222222,0.8189102564102564,0.8179271708683474,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,wiki,0.6293951093951095,0.5111111111111111,0.6444444444444445,0.6359307359307359,0.6316526610644257,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,articles,wiki,0.851478494623656,0.23404255319148937,0.851063829787234,0.8590686274509803,0.8548669467787114,small,bias
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,articles,0.8198089492207138,0.26666666666666666,0.8222222222222222,0.8444444444444444,0.8263305322128852,small,bias
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,wiki,0.5916736285157338,0.5555555555555556,0.6222222222222222,0.674074074074074,0.6120448179271708,small,bias
gpt_sage,gpt_graphconv,onsite_sage,articles,wiki,0.8647875816993463,0.2222222222222222,0.8666666666666667,0.9,0.865546218487395,small,bias
gpt_sage,gpt_graphconv,onsite_graphconv,articles,wiki,0.8613445378151261,0.2222222222222222,0.8666666666666667,0.8613445378151261,0.8613445378151261,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.5992063492063493,0.4888888888888889,0.6222222222222222,0.6333333333333333,0.603641456582633,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.8886616161616162,0.17777777777777778,0.8888888888888888,0.912280701754386,0.8893557422969187,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.7049233373158104,0.4444444444444444,0.7111111111111111,0.709703368526898,0.7072829131652661,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.8886616161616162,0.17777777777777778,0.8888888888888888,0.912280701754386,0.8893557422969187,small,bias
