embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,0.47126436781609193,0.7021276595744681,0.48936170212765956,0.5281385281385281,0.5586080586080585,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,0.3421052631578947,0.5531914893617021,0.46808510638297873,0.3954248366013072,0.41391941391941395,small,factuality
gpt_sage,gpt_graphconv,onsite_sage,0.5128047740835464,0.6444444444444445,0.5777777777777777,0.6,0.5323565323565324,small,factuality
gpt_sage,gpt_graphconv,onsite_graphconv,0.4150326797385621,0.9777777777777777,0.4,0.5689655172413793,0.5143467643467643,small,factuality
gpt_sage,gpt_graphconv,articles,0.5811051693404634,0.2978723404255319,0.7021276595744681,0.5873563218390805,0.6062271062271062,small,factuality
gpt_sage,gpt_graphconv,wiki,0.39920461124115886,0.7872340425531915,0.44680851063829785,0.4962962962962963,0.5,small,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,0.47651515151515156,0.7659574468085106,0.48936170212765956,0.574047619047619,0.5586080586080585,small,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,0.5771083894221928,0.5333333333333333,0.6444444444444445,0.6358024691358025,0.5857753357753358,small,factuality
gpt_sage,alexa_resgatedconv,onsite_graphconv,0.321718931475029,0.5777777777777777,0.4444444444444444,0.3444444444444444,0.391025641025641,small,factuality
gpt_sage,alexa_resgatedconv,articles,0.6274187836053962,0.2765957446808511,0.723404255319149,0.6273015873015874,0.6282051282051282,small,factuality
gpt_sage,alexa_resgatedconv,wiki,0.4031063321385902,0.6170212765957447,0.48936170212765956,0.4286518435125246,0.3956043956043956,small,factuality
gpt_sage,alexa_graphconv,onsite_sage,0.4833694263979122,0.4222222222222222,0.6444444444444445,0.5577651515151515,0.4813797313797314,small,factuality
gpt_sage,alexa_graphconv,onsite_graphconv,0.42584213172448465,0.9555555555555556,0.4222222222222222,0.5848053181386516,0.47741147741147744,small,factuality
gpt_sage,alexa_graphconv,articles,0.6538461538461539,0.2553191489361702,0.7446808510638298,0.6502849002849003,0.6648351648351648,small,factuality
gpt_sage,alexa_graphconv,wiki,0.45378421900161037,0.5531914893617021,0.5319148936170213,0.46893939393939393,0.45604395604395603,small,factuality
gpt_sage,onsite_sage,onsite_graphconv,0.27572590011614406,1.1111111111111112,0.3111111111111111,0.45751633986928103,0.43803418803418803,small,factuality
gpt_sage,onsite_sage,articles,0.5648351648351649,0.26666666666666666,0.7333333333333333,0.5854700854700855,0.5775335775335776,small,factuality
gpt_sage,onsite_sage,wiki,0.3138047138047138,0.8888888888888888,0.4222222222222222,0.3049932523616734,0.4523809523809524,small,factuality
gpt_sage,onsite_graphconv,articles,0.585698252364919,0.3111111111111111,0.7333333333333333,0.7642857142857142,0.6617826617826618,small,factuality
gpt_sage,onsite_graphconv,wiki,0.3386206896551724,0.8222222222222222,0.35555555555555557,0.4339869281045752,0.3693528693528694,small,factuality
gpt_sage,articles,wiki,0.6495238095238095,0.2553191489361702,0.7446808510638298,0.6498015873015873,0.652014652014652,small,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.4378467908902692,0.6595744680851063,0.5106382978723404,0.4556878306878307,0.45604395604395603,small,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,0.2534792368125701,0.6888888888888889,0.3111111111111111,0.7596899224806202,0.39377289377289376,small,factuality
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.46909090909090917,0.5111111111111111,0.6,0.4948423224285294,0.47069597069597063,small,factuality
gpt_graphconv,alexa_resgatedconv,articles,0.5941644562334217,0.2765957446808511,0.723404255319149,0.5965811965811966,0.5934065934065934,small,factuality
gpt_graphconv,alexa_resgatedconv,wiki,0.4099842767295598,0.425531914893617,0.5957446808510638,0.3888888888888889,0.4358974358974359,small,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,0.44256474519632416,0.4666666666666667,0.6222222222222222,0.6924066924066924,0.43864468864468864,small,factuality
gpt_graphconv,alexa_graphconv,onsite_graphconv,0.4307359307359307,0.7555555555555555,0.4444444444444444,0.451984126984127,0.48534798534798534,small,factuality
gpt_graphconv,alexa_graphconv,articles,0.6595441595441596,0.2553191489361702,0.7446808510638298,0.6592074592074592,0.6886446886446885,small,factuality
gpt_graphconv,alexa_graphconv,wiki,0.4548440065681445,0.425531914893617,0.6595744680851063,0.4300595238095238,0.48534798534798534,small,factuality
gpt_graphconv,onsite_sage,onsite_graphconv,0.304775328031142,1.1555555555555554,0.3111111111111111,0.6362433862433862,0.452991452991453,small,factuality
gpt_graphconv,onsite_sage,articles,0.5802469135802469,0.24444444444444444,0.7555555555555555,0.642063492063492,0.5903540903540904,small,factuality
gpt_graphconv,onsite_sage,wiki,0.40852223460919107,0.7111111111111111,0.4888888888888889,0.447953216374269,0.45115995115995117,small,factuality
gpt_graphconv,onsite_graphconv,articles,0.6891640866873064,0.24444444444444444,0.7777777777777778,0.711941391941392,0.7322954822954824,small,factuality
gpt_graphconv,onsite_graphconv,wiki,0.16526610644257703,0.7777777777777778,0.24444444444444444,0.4102564102564103,0.2756410256410256,small,factuality
gpt_graphconv,articles,wiki,0.5324074074074074,0.3404255319148936,0.6808510638297872,0.5896358543417367,0.6648351648351648,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,0.507936507936508,0.6,0.5555555555555556,0.5096200096200096,0.5543345543345544,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.5454545454545454,0.5777777777777777,0.5777777777777777,0.5555555555555555,0.5970695970695971,small,factuality
alexa_resgatedconv,alexa_graphconv,articles,0.7002759622367466,0.23404255319148937,0.7659574468085106,0.6912393162393163,0.7234432234432234,small,factuality
alexa_resgatedconv,alexa_graphconv,wiki,0.5194373401534527,0.46808510638297873,0.6170212765957447,0.5508333333333333,0.5787545787545788,small,factuality
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.47739548649648533,0.6444444444444445,0.5555555555555556,0.5247863247863248,0.5045787545787546,small,factuality
alexa_resgatedconv,onsite_sage,articles,0.6492233256939139,0.2222222222222222,0.7777777777777778,0.6741666666666667,0.6529304029304029,small,factuality
alexa_resgatedconv,onsite_sage,wiki,0.4305376344086022,0.37777777777777777,0.6222222222222222,0.4144736842105263,0.46367521367521364,small,factuality
alexa_resgatedconv,onsite_graphconv,articles,0.7117327117327118,0.2,0.8,0.7576923076923077,0.7005494505494506,small,factuality
alexa_resgatedconv,onsite_graphconv,wiki,0.3037481259370315,1.2222222222222223,0.28888888888888886,0.7264957264957266,0.4551282051282051,small,factuality
alexa_resgatedconv,articles,wiki,0.38992042440318303,0.3829787234042553,0.6170212765957447,0.37152777777777773,0.4157509157509158,small,factuality
alexa_graphconv,onsite_sage,onsite_graphconv,0.44256474519632416,0.4666666666666667,0.6222222222222222,0.6924066924066924,0.43864468864468864,small,factuality
alexa_graphconv,onsite_sage,articles,0.6919191919191919,0.2222222222222222,0.7777777777777778,0.7040229885057471,0.6974969474969476,small,factuality
alexa_graphconv,onsite_sage,wiki,0.4154392764857881,0.8222222222222222,0.4666666666666667,0.557124183006536,0.5079365079365079,small,factuality
alexa_graphconv,onsite_graphconv,articles,0.7457875457875458,0.17777777777777778,0.8222222222222222,0.8493589743589745,0.7283272283272284,small,factuality
alexa_graphconv,onsite_graphconv,wiki,0.2899921197793538,0.6,0.4,0.36190476190476195,0.3803418803418803,small,factuality
alexa_graphconv,articles,wiki,0.6146245059288536,0.2765957446808511,0.723404255319149,0.6206896551724138,0.63003663003663,small,factuality
onsite_sage,onsite_graphconv,articles,0.681947681947682,0.2222222222222222,0.8,0.8349753694581281,0.6657509157509157,small,factuality
onsite_sage,onsite_graphconv,wiki,0.25600255427841634,0.7777777777777778,0.26666666666666666,0.4781144781144781,0.32814407814407814,small,factuality
onsite_sage,articles,wiki,0.5002150537634408,0.28888888888888886,0.7111111111111111,0.47733918128654973,0.5448717948717948,small,factuality
onsite_graphconv,articles,wiki,0.6790123456790124,0.26666666666666666,0.7777777777777778,0.726911976911977,0.6974969474969476,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,0.23341946597760552,0.49166666666666664,0.575,0.25569444444444445,0.2903242955874535,large,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,0.256078021595263,0.7333333333333333,0.43333333333333335,0.2696190476190476,0.3519936204146731,large,factuality
gpt_sage,gpt_graphconv,onsite_sage,0.1480225988700565,0.5330396475770925,0.5770925110132159,0.118018018018018,0.1984848484848485,large,factuality
gpt_sage,gpt_graphconv,onsite_graphconv,0.22261940652052195,0.5110132158590308,0.5286343612334802,0.23095536086775134,0.24916977999169782,large,factuality
gpt_sage,gpt_graphconv,articles,0.36179526336435097,0.4087301587301587,0.6944444444444444,0.3710515818220872,0.46180137844611524,large,factuality
gpt_sage,gpt_graphconv,wiki,0.40112288331734247,0.4125,0.6666666666666666,0.38337929251784475,0.46158230221222346,large,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,0.20364290135282498,0.7166666666666667,0.3333333333333333,0.273372948500283,0.2988835725677831,large,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,0.0957026713124274,1.4583333333333333,0.08333333333333333,0.17683209263854424,0.43274853801169594,large,factuality
gpt_sage,alexa_resgatedconv,onsite_graphconv,0.21730178971442285,0.7916666666666666,0.35,0.24794453439614728,0.25832004253056884,large,factuality
gpt_sage,alexa_resgatedconv,articles,0.43511656302353974,0.36666666666666664,0.675,0.419281045751634,0.48676236044657106,large,factuality
gpt_sage,alexa_resgatedconv,wiki,0.4343552465233881,0.4051724137931034,0.6551724137931034,0.5555102040816327,0.41215277777777776,large,factuality
gpt_sage,alexa_graphconv,onsite_sage,0.2684741942754113,0.525,0.5666666666666667,0.2732810867293626,0.28373205741626795,large,factuality
gpt_sage,alexa_graphconv,onsite_graphconv,0.19467787114845936,0.6083333333333333,0.5333333333333333,0.1715686274509804,0.23232323232323235,large,factuality
gpt_sage,alexa_graphconv,articles,0.3144240944240944,0.425,0.6166666666666667,0.31405405405405407,0.41483253588516744,large,factuality
gpt_sage,alexa_graphconv,wiki,0.3297394885477919,0.5172413793103449,0.5775862068965517,0.32749896480331264,0.40625,large,factuality
gpt_sage,onsite_sage,onsite_graphconv,0.2169346814315519,1.1145374449339207,0.34801762114537443,0.25791823458517127,0.3625768751796149,large,factuality
gpt_sage,onsite_sage,articles,0.3687609431124228,0.6167400881057269,0.5814977973568282,0.43479211511538374,0.5333275856563529,large,factuality
gpt_sage,onsite_sage,wiki,0.35800540729112157,0.4305555555555556,0.6759259259259259,0.3406267314495163,0.4319701213818862,large,factuality
gpt_sage,onsite_graphconv,articles,0.46344815544520046,0.3744493392070485,0.7180616740088106,0.4498574233757364,0.53923939074624,large,factuality
gpt_sage,onsite_graphconv,wiki,0.283413022844937,0.6574074074074074,0.5601851851851852,0.3504553403282217,0.34574014221073046,large,factuality
gpt_sage,articles,wiki,0.32312065876885987,0.5541666666666667,0.5708333333333333,0.5603470719224909,0.5345569303837021,large,factuality
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.2841033434650456,0.55,0.5333333333333333,0.2804528804528804,0.37942583732057417,large,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,0.28656492795241856,0.43333333333333335,0.6166666666666667,0.3144984454262805,0.33136629452418925,large,factuality
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.06059654631083202,2.2083333333333335,0.05,0.2397163120567376,0.19970760233918128,large,factuality
gpt_graphconv,alexa_resgatedconv,articles,0.41681209300630434,0.5,0.5916666666666667,0.4286758893280632,0.5741095162147793,large,factuality
gpt_graphconv,alexa_resgatedconv,wiki,0.300659197433391,0.45689655172413796,0.6379310344827587,0.30413285729741424,0.30590277777777775,large,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,0.20797687861271674,0.5416666666666666,0.5583333333333333,0.1741716227697536,0.2606060606060606,large,factuality
gpt_graphconv,alexa_graphconv,onsite_graphconv,0.10844444444444443,1.3333333333333333,0.18333333333333332,0.0877110694183865,0.16666666666666666,large,factuality
gpt_graphconv,alexa_graphconv,articles,0.354691051041416,0.325,0.7083333333333334,0.3683802816901408,0.35178096757044125,large,factuality
gpt_graphconv,alexa_graphconv,wiki,0.28401129104144995,0.6206896551724138,0.5086206896551724,0.3741991341991342,0.3888888888888889,large,factuality
gpt_graphconv,onsite_sage,onsite_graphconv,0.10477929984779297,0.7400881057268722,0.32158590308370044,0.2639269406392694,0.19632627646326276,large,factuality
gpt_graphconv,onsite_sage,articles,0.37806798464693203,0.4052863436123348,0.6784140969162996,0.4371080147474009,0.43046045278921996,large,factuality
gpt_graphconv,onsite_sage,wiki,0.34315745720001034,0.5046296296296297,0.6157407407407407,0.35118028444191046,0.4437728937728938,large,factuality
gpt_graphconv,onsite_graphconv,articles,0.34763397522018213,0.45374449339207046,0.6519823788546255,0.3628818118708782,0.36636267841747294,large,factuality
gpt_graphconv,onsite_graphconv,wiki,0.3928155504626093,0.44907407407407407,0.6620370370370371,0.39976169572306536,0.3915047044458809,large,factuality
gpt_graphconv,articles,wiki,0.4317510816259252,0.31666666666666665,0.7291666666666666,0.43459588628737345,0.5293313335833021,large,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,0.26672016066970733,0.743801652892562,0.4462809917355372,0.358258064516129,0.4048442000523697,large,factuality
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.21027639027639028,0.6776859504132231,0.4793388429752066,0.23728744939271254,0.2399581042157633,large,factuality
alexa_resgatedconv,alexa_graphconv,articles,0.25604840677304447,0.48760330578512395,0.5950413223140496,0.2930701754385965,0.36736056559308716,large,factuality
alexa_resgatedconv,alexa_graphconv,wiki,0.3067194841323257,0.5726495726495726,0.5641025641025641,0.33201773201773205,0.36931623931623936,large,factuality
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.19428571428571426,0.9421487603305785,0.3305785123966942,0.27657629041406695,0.2861045648948241,large,factuality
alexa_resgatedconv,onsite_sage,articles,0.15759010786635097,0.5454545454545454,0.5619834710743802,0.16754385964912283,0.20526315789473687,large,factuality
alexa_resgatedconv,onsite_sage,wiki,0.18252619420839863,0.9658119658119658,0.2222222222222222,0.1592604006163328,0.4111111111111111,large,factuality
alexa_resgatedconv,onsite_graphconv,articles,0.39836713866564616,0.39669421487603307,0.6776859504132231,0.4575124378109453,0.38493933839574057,large,factuality
alexa_resgatedconv,onsite_graphconv,wiki,0.31780865262005487,0.5384615384615384,0.5897435897435898,0.36017783857729135,0.35068376068376067,large,factuality
alexa_resgatedconv,articles,wiki,0.3255570117955439,0.8205128205128205,0.48717948717948717,0.4188965122927388,0.48478632478632483,large,factuality
alexa_graphconv,onsite_sage,onsite_graphconv,0.19800189235821228,0.7272727272727273,0.38016528925619836,0.24328205128205127,0.2066684123243432,large,factuality
alexa_graphconv,onsite_sage,articles,0.2882790165809034,0.3884297520661157,0.6198347107438017,0.30869565217391304,0.3846120275813913,large,factuality
alexa_graphconv,onsite_sage,wiki,0.25948203842940687,0.452991452991453,0.6495726495726496,0.25644955300127714,0.27350427350427353,large,factuality
alexa_graphconv,onsite_graphconv,articles,0.4034542878936471,0.30578512396694213,0.71900826446281,0.3844329132690882,0.4275202932704897,large,factuality
alexa_graphconv,onsite_graphconv,wiki,0.3042473784360514,1.0512820512820513,0.4444444444444444,0.37757575757575756,0.461965811965812,large,factuality
alexa_graphconv,articles,wiki,0.35423919587466957,0.36752136752136755,0.6581196581196581,0.41662151801686687,0.3827350427350427,large,factuality
onsite_sage,onsite_graphconv,articles,0.40240855845087264,0.3056768558951965,0.7379912663755459,0.3933632491139076,0.4686633423475529,large,factuality
onsite_sage,onsite_graphconv,wiki,0.35936374231828777,0.6009174311926605,0.5596330275229358,0.39022003761134194,0.49499916607414035,large,factuality
onsite_sage,articles,wiki,0.3837113083192715,0.536697247706422,0.573394495412844,0.42197890217464773,0.5173269603841326,large,factuality
