embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.49621212121212116,0.5957446808510638,0.5531914893617021,0.5222816399286988,0.5512820512820512,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,0.44531153226805403,0.6666666666666666,0.5111111111111111,0.4534632034632035,0.4542124542124542,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.5186649099692578,0.6222222222222222,0.5555555555555556,0.5339912280701754,0.5692918192918193,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,articles,0.618945868945869,0.2978723404255319,0.7021276595744681,0.6130536130536131,0.652014652014652,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,wiki,0.5075187969924811,0.48936170212765956,0.6170212765957447,0.5555555555555555,0.5439560439560439,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,0.3279857397504456,1.1111111111111112,0.3111111111111111,0.4243827160493827,0.39346764346764346,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,0.4731702249233806,0.6888888888888889,0.4888888888888889,0.5570175438596491,0.5409035409035409,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,articles,0.5349896480331262,0.3617021276595745,0.6595744680851063,0.5398148148148149,0.5457875457875457,small,factuality
gpt_sage,gpt_graphconv,alexa_graphconv,wiki,0.41203703703703703,0.5531914893617021,0.5531914893617021,0.42037037037037034,0.4120879120879121,small,factuality
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,0.3950617283950617,0.7555555555555555,0.4888888888888889,0.4296536796536796,0.3965201465201465,small,factuality
gpt_sage,gpt_graphconv,onsite_sage,articles,0.6395933014354068,0.28888888888888886,0.7333333333333333,0.6515234446268928,0.6568986568986569,small,factuality
gpt_sage,gpt_graphconv,onsite_sage,wiki,0.5515790857405763,0.5333333333333333,0.6222222222222222,0.6017512077294686,0.5927960927960928,small,factuality
gpt_sage,gpt_graphconv,onsite_graphconv,articles,0.7199925678186547,0.24444444444444444,0.7777777777777778,0.7153263403263402,0.7274114774114775,small,factuality
gpt_sage,gpt_graphconv,onsite_graphconv,wiki,0.4660208926875593,0.5111111111111111,0.5555555555555556,0.47222222222222215,0.46489621489621485,small,factuality
gpt_sage,gpt_graphconv,articles,wiki,0.6991721132897603,0.2765957446808511,0.7659574468085106,0.7006060606060607,0.7234432234432234,small,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.45488721804511273,0.8,0.4666666666666667,0.5357142857142857,0.4981684981684982,small,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.4512345679012346,0.6222222222222222,0.5555555555555556,0.4669312169312169,0.44993894993894995,small,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,articles,0.6018518518518519,0.2978723404255319,0.7021276595744681,0.6005291005291005,0.6172161172161172,small,factuality
gpt_sage,alexa_resgatedconv,alexa_graphconv,wiki,0.4374357536678815,0.6595744680851063,0.46808510638297873,0.47843137254901963,0.4761904761904762,small,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.48120300751879697,0.5555555555555556,0.6,0.511520737327189,0.4755799755799756,small,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,articles,0.5911111111111111,0.3333333333333333,0.6666666666666666,0.5865384615384616,0.5985958485958486,small,factuality
gpt_sage,alexa_resgatedconv,onsite_sage,wiki,0.4244639376218324,0.6222222222222222,0.4666666666666667,0.49074074074074076,0.45848595848595847,small,factuality
gpt_sage,alexa_resgatedconv,onsite_graphconv,articles,0.6520532741398446,0.3111111111111111,0.7333333333333333,0.6589506172839507,0.6718559218559218,small,factuality
gpt_sage,alexa_resgatedconv,onsite_graphconv,wiki,0.43567251461988304,0.4444444444444444,0.6444444444444445,0.41397849462365593,0.4615384615384615,small,factuality
gpt_sage,alexa_resgatedconv,articles,wiki,0.42266519010705056,0.425531914893617,0.574468085106383,0.44467787114845936,0.467032967032967,small,factuality
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,0.40490114174324704,0.4666666666666667,0.6444444444444445,0.41570141570141567,0.43162393162393164,small,factuality
gpt_sage,alexa_graphconv,onsite_sage,articles,0.6632430750077809,0.3333333333333333,0.7333333333333333,0.667070707070707,0.6868131868131869,small,factuality
gpt_sage,alexa_graphconv,onsite_sage,wiki,0.4933862433862433,0.5333333333333333,0.6222222222222222,0.5407407407407407,0.48840048840048844,small,factuality
gpt_sage,alexa_graphconv,onsite_graphconv,articles,0.6671717171717172,0.26666666666666666,0.7555555555555555,0.7203065134099617,0.644993894993895,small,factuality
gpt_sage,alexa_graphconv,onsite_graphconv,wiki,0.40740740740740744,0.4666666666666667,0.6,0.3833333333333333,0.4358974358974359,small,factuality
gpt_sage,alexa_graphconv,articles,wiki,0.44646464646464645,0.3404255319148936,0.6595744680851063,0.42169540229885055,0.4743589743589744,small,factuality
gpt_sage,onsite_sage,onsite_graphconv,articles,0.6461709211986681,0.3333333333333333,0.7333333333333333,0.7044634377967712,0.6916971916971916,small,factuality
gpt_sage,onsite_sage,onsite_graphconv,wiki,0.4391608391608391,0.4888888888888889,0.6,0.44176245210727966,0.44078144078144077,small,factuality
