embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.37573805689747725,0.7446808510638298,0.44680851063829785,0.3820662768031189,0.4583333333333333,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,0.5396825396825397,0.6444444444444445,0.5555555555555556,0.5404040404040403,0.5448179271708683,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.5045454545454545,0.6222222222222222,0.5333333333333333,0.5217391304347826,0.5168067226890756,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,articles,0.8496732026143791,0.2127659574468085,0.851063829787234,0.8774509803921569,0.8447128851540616,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,wiki,0.6978140538512054,0.425531914893617,0.723404255319149,0.7873015873015873,0.7244397759103641,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,0.4005270092226613,0.8,0.4444444444444444,0.5270833333333333,0.45938375350140054,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,0.4109347442680777,0.6666666666666666,0.4444444444444444,0.4213919413919414,0.42997198879551823,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,articles,0.8940434905886715,0.14893617021276595,0.8936170212765957,0.9,0.8965336134453782,small,bias
gpt_sage,gpt_graphconv,alexa_graphconv,wiki,0.7003680699332873,0.44680851063829785,0.723404255319149,0.7604617604617605,0.728641456582633,small,bias
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,0.24666666666666667,0.9555555555555556,0.3333333333333333,0.20855614973262035,0.35714285714285715,small,bias
gpt_sage,gpt_graphconv,onsite_sage,articles,0.9316067074687764,0.1111111111111111,0.9333333333333333,0.9317460317460317,0.9327731092436974,small,bias
gpt_sage,gpt_graphconv,onsite_sage,wiki,0.4853359173126615,0.5555555555555556,0.5777777777777777,0.7108262108262108,0.5560224089635853,small,bias
gpt_sage,gpt_graphconv,onsite_graphconv,articles,0.8635241301907968,0.2,0.8666666666666667,0.8653846153846154,0.8655462184873949,small,bias
gpt_sage,gpt_graphconv,onsite_graphconv,wiki,0.6274322169059011,0.4888888888888889,0.6444444444444445,0.6597222222222222,0.6316526610644259,small,bias
gpt_sage,gpt_graphconv,articles,wiki,0.873836403248168,0.19148936170212766,0.8723404255319149,0.879451566951567,0.8714985994397759,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.49629629629629624,0.7111111111111111,0.5111111111111111,0.5156177156177156,0.5098039215686274,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.31957671957671957,0.9333333333333333,0.35555555555555557,0.5744047619047619,0.37675070028011204,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,articles,0.8964368964368964,0.14893617021276595,0.8936170212765957,0.9089912280701755,0.8923319327731093,small,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,wiki,0.6589912280701754,0.46808510638297873,0.6808510638297872,0.6917989417989419,0.6810224089635853,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.43426943426943426,0.8,0.4444444444444444,0.468975468975469,0.45098039215686275,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,articles,0.859212472115698,0.24444444444444444,0.8666666666666667,0.8660130718954249,0.861344537815126,small,bias
gpt_sage,alexa_resgatedconv,onsite_sage,wiki,0.7223775499637569,0.37777777777777777,0.7333333333333333,0.7388888888888889,0.7226890756302521,small,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,articles,0.8435135404221427,0.24444444444444444,0.8444444444444444,0.8561253561253562,0.84593837535014,small,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,wiki,0.7222222222222222,0.4,0.7333333333333333,0.7246963562753036,0.7226890756302521,small,bias
gpt_sage,alexa_resgatedconv,articles,wiki,0.743915343915344,0.425531914893617,0.7446808510638298,0.7803030303030303,0.7519257703081234,small,bias
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,0.3983699760097275,0.7777777777777778,0.4222222222222222,0.6142857142857143,0.4397759103641456,small,bias
gpt_sage,alexa_graphconv,onsite_sage,articles,0.7504273504273504,0.4,0.7555555555555555,0.8533333333333334,0.7549019607843137,small,bias
gpt_sage,alexa_graphconv,onsite_sage,wiki,0.697889317889318,0.4222222222222222,0.7111111111111111,0.7067099567099566,0.6988795518207281,small,bias
gpt_sage,alexa_graphconv,onsite_graphconv,articles,0.8198089492207138,0.26666666666666666,0.8222222222222222,0.8444444444444444,0.8263305322128852,small,bias
gpt_sage,alexa_graphconv,onsite_graphconv,wiki,0.6987134502923976,0.4,0.7111111111111111,0.7112887112887112,0.6988795518207284,small,bias
gpt_sage,alexa_graphconv,articles,wiki,0.8412982875348467,0.2553191489361702,0.851063829787234,0.8561778778497043,0.8511904761904763,small,bias
gpt_sage,onsite_sage,onsite_graphconv,articles,0.7639589169000933,0.35555555555555557,0.7777777777777778,0.8338001867413632,0.7703081232492996,small,bias
gpt_sage,onsite_sage,onsite_graphconv,wiki,0.602123356926188,0.4666666666666667,0.6222222222222222,0.6515669515669514,0.603641456582633,small,bias
gpt_sage,onsite_sage,articles,wiki,0.8886616161616162,0.17777777777777778,0.8888888888888888,0.912280701754386,0.8893557422969187,small,bias
gpt_sage,onsite_graphconv,articles,wiki,0.824580017683466,0.24444444444444444,0.8222222222222222,0.861111111111111,0.8305322128851541,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.47691622103386805,0.6222222222222222,0.5333333333333333,0.5685227561657767,0.5168067226890756,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.47661616161616166,0.7555555555555555,0.4888888888888889,0.4837852206273259,0.48179271708683474,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.7996997842199081,0.2978723404255319,0.8085106382978723,0.854723707664884,0.7970938375350141,small,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.6590099715099716,0.46808510638297873,0.6595744680851063,0.6655701754385964,0.656687675070028,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.4887261632341724,0.5777777777777777,0.5555555555555556,0.529362591431557,0.5280112044817927,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.8883661887694146,0.17777777777777778,0.8888888888888888,0.8959276018099548,0.8893557422969187,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.39374768775434704,0.8,0.4444444444444444,0.7863247863247863,0.46358543417366943,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.8400362318840581,0.26666666666666666,0.8444444444444444,0.8888888888888888,0.8417366946778712,small,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,wiki,0.44583681425786686,0.6888888888888889,0.4888888888888889,0.6435786435786436,0.515406162464986,small,bias
gpt_graphconv,alexa_resgatedconv,articles,wiki,0.8510783510783511,0.23404255319148937,0.851063829787234,0.8839285714285715,0.8447128851540616,small,bias
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.5186023127199597,0.4444444444444444,0.5777777777777777,0.7174603174603175,0.5476190476190476,small,bias
gpt_graphconv,alexa_graphconv,onsite_sage,articles,0.8212040932938548,0.28888888888888886,0.8222222222222222,0.8787878787878788,0.8221288515406163,small,bias
gpt_graphconv,alexa_graphconv,onsite_sage,wiki,0.5708187182206271,0.5555555555555556,0.5777777777777777,0.6759259259259259,0.5980392156862745,small,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,0.8212040932938548,0.28888888888888886,0.8222222222222222,0.8787878787878788,0.8221288515406163,small,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,wiki,0.5447957839262187,0.6,0.5555555555555556,0.6814814814814815,0.5742296918767508,small,bias
