embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
alexa_resgatedconv,alexa_graphconv,wiki,0.3120715350223547,0.5213675213675214,0.5641025641025641,0.31891228070175437,0.3501709401709402,large,factuality
alexa_resgatedconv,onsite_sage,onsite_graphconv,0.18117860075746006,1.0743801652892562,0.30578512396694213,0.22765844402277038,0.2316924151173955,large,factuality
alexa_resgatedconv,onsite_sage,articles,0.3117696267696267,0.49586776859504134,0.5950413223140496,0.3826685660018993,0.42010124814523875,large,factuality
alexa_resgatedconv,onsite_sage,wiki,0.2866548530298325,0.5641025641025641,0.5982905982905983,0.2880040322580645,0.3235897435897436,large,factuality
alexa_resgatedconv,onsite_graphconv,articles,0.2780675827499784,0.5619834710743802,0.5619834710743802,0.31641025641025644,0.3870603124727241,large,factuality
alexa_resgatedconv,onsite_graphconv,wiki,0.31821557971014486,0.4188034188034188,0.6324786324786325,0.3073260073260073,0.33470085470085464,large,factuality
alexa_resgatedconv,articles,wiki,0.4760072185878637,0.29914529914529914,0.7264957264957265,0.5217948717948717,0.48521367521367526,large,factuality
alexa_graphconv,onsite_sage,onsite_graphconv,0.10119445372535918,1.3140495867768596,0.18181818181818182,0.20017959770114943,0.1256611678449856,large,factuality
alexa_graphconv,onsite_sage,articles,0.3902399582681273,0.3884297520661157,0.6859504132231405,0.3724929971988795,0.45559046870908615,large,factuality
alexa_graphconv,onsite_sage,wiki,0.21185185185185187,0.6410256410256411,0.5384615384615384,0.22711111111111112,0.2111965811965812,large,factuality
alexa_graphconv,onsite_graphconv,articles,0.46712647940422114,0.33884297520661155,0.7024793388429752,0.4461093151752757,0.5251200139652614,large,factuality
alexa_graphconv,onsite_graphconv,wiki,0.25137476459510355,0.48717948717948717,0.5726495726495726,0.25122292103424176,0.26316239316239315,large,factuality
alexa_graphconv,articles,wiki,0.41408455460255283,0.3247863247863248,0.717948717948718,0.4072032436162871,0.44512820512820517,large,factuality
onsite_sage,onsite_graphconv,articles,0.370803280060246,0.4017467248908297,0.6724890829694323,0.41130097972203233,0.40675034780297936,large,factuality
onsite_sage,onsite_graphconv,wiki,0.41447117962642155,0.6146788990825688,0.6055045871559633,0.432017658842193,0.5427327311510811,large,factuality
onsite_sage,articles,wiki,0.39992995797940784,0.38990825688073394,0.6926605504587156,0.4055961688331702,0.4982693843871523,large,factuality
onsite_graphconv,articles,wiki,0.4149288806431663,0.3486238532110092,0.7064220183486238,0.42446006154976806,0.5224756186413153,large,factuality
